8.163221839532871504e-01,1.836778160467128496e-01
9.061098377640223189e-01,9.389016223597772270e-02
7.178669518572666775e-01,2.821330481427333225e-01
8.296330408353220776e-01,1.703669591646779224e-01
8.239252127841674156e-01,1.760747872158324734e-01
8.465862430709858444e-01,1.534137569290144609e-01
9.528622578450459679e-01,4.713774215495406678e-02
9.045628127565782384e-01,9.543718724342209470e-02
9.174150296495995338e-01,8.258497035040052170e-02
9.284333070488163253e-01,7.156669295118353591e-02
7.833557041135637000e-01,2.166442958864363555e-01
9.399746730983248311e-01,6.002532690167526608e-02
8.577740626746187536e-01,1.422259373253812464e-01
9.536299144267693650e-01,4.637008557323046148e-02
9.220785989203491573e-01,7.792140107965098150e-02
9.177392230556641328e-01,8.226077694433596432e-02
7.423643416212304391e-01,2.576356583787696164e-01
9.116020306315630872e-01,8.839796936843684338e-02
9.132376812382001496e-01,8.676231876179993363e-02
5.531428458632012823e-01,4.468571541367986621e-01
2.616927646861023082e-01,7.383072353138976363e-01
6.321074429031269259e-01,3.678925570968731851e-01
7.453250975714800219e-01,2.546749024285200891e-01
6.600429601888212483e-01,3.399570398111787517e-01
6.464849975254166603e-01,3.535150024745833397e-01
9.002219040102314995e-01,9.977809598976822292e-02
8.255721207079258495e-02,9.174427879292074151e-01
5.740899182374913368e-01,4.259100817625085522e-01
8.887897477246488320e-02,9.111210252275352417e-01
5.511717494746511126e-02,9.448828250525349581e-01
9.932159394542915132e-02,9.006784060545706128e-01
6.310433813623036459e-01,3.689566186376962431e-01
5.354199125012590876e-01,4.645800874987408013e-01
2.194889386119423802e-01,7.805110613880577031e-01
1.368764276599641616e-01,8.631235723400360049e-01
2.807116347469207907e-01,7.192883652530793759e-01
3.000496737945373971e-01,6.999503262054624919e-01
1.105406522360548593e-01,8.894593477639453072e-01
9.017560892610650969e-01,9.824391073893487536e-02
1.736019628126712067e-01,8.263980371873287378e-01
7.879313811453051430e-01,2.120686188546946627e-01
4.141019729193264748e-02,9.585898027080671513e-01
3.719155724553349085e-01,6.280844275446649805e-01
6.386228143591846651e-01,3.613771856408152794e-01
1.808709367915567467e-01,8.191290632084431422e-01
7.274834486322609983e-01,2.725165513677391127e-01
4.841460827502168662e-01,5.158539172497832448e-01
6.238903950225929140e-01,3.761096049774068639e-01
1.509481596542178450e-01,8.490518403457819607e-01
4.692967159282540046e-01,5.307032840717459399e-01
7.703136889779871321e-02,9.229686311022015088e-01
4.282380708694893956e-01,5.717619291305107154e-01
8.899237043176582151e-01,1.100762956823417571e-01
5.105393669929181311e-01,4.894606330070817024e-01
9.100625348466342412e-01,8.993746515336580039e-02
9.083151205397362871e-01,9.168487946026394886e-02
5.368377619279178781e-01,4.631622380720821774e-01
9.346161232473779723e-01,6.538387675262223586e-02
5.360342282906728206e-01,4.639657717093272349e-01
8.794891722809251577e-01,1.205108277190748284e-01
7.642553569713838035e-01,2.357446430286160854e-01
9.226703701577124717e-01,7.732962984228740344e-02
5.455018386312078249e-01,4.544981613687921196e-01
5.590737530447256187e-01,4.409262469552745478e-01
3.943693772473158554e-01,6.056306227526843111e-01
7.099893783412738468e-01,2.900106216587263197e-01
4.530627756628272662e-01,5.469372243371725117e-01
6.539314951573628187e-01,3.460685048426371258e-01
9.267914159161265708e-01,7.320858408387344307e-02
7.137094229082346919e-01,2.862905770917650305e-01
8.309218592863971686e-01,1.690781407136028036e-01
1.756838162998379249e-01,8.243161837001619086e-01
6.034869134569068594e-01,3.965130865430931406e-01
6.154374929331918320e-01,3.845625070668081680e-01
6.002405068018614731e-01,3.997594931981385269e-01
8.095527805226448992e-01,1.904472194773549343e-01
7.719961644220247887e-01,2.280038355779752390e-01
7.966076342589033521e-01,2.033923657410965369e-01
5.511472323769878168e-01,4.488527676230120167e-01
9.383897589552189222e-01,6.161024104478120267e-02
3.815559078925035985e-01,6.184440921074961794e-01
9.296690350578348250e-01,7.033096494216502237e-02
1.004943647660900691e-01,8.995056352339098060e-01
3.076465760482026690e-01,6.923534239517976641e-01
7.463214153261154005e-01,2.536785846738846550e-01
8.992804398840452684e-01,1.007195601159544263e-01
9.285518036740784131e-01,7.144819632592167014e-02
9.026215853840775516e-01,9.737841461592237902e-02
8.925640278555874163e-01,1.074359721444124449e-01
8.590885543364233934e-01,1.409114456635767454e-01
7.426912814089693393e-01,2.573087185910306607e-01
8.806535482043287288e-01,1.193464517956715210e-01
8.997901158443953884e-01,1.002098841556043340e-01
9.440780911567409062e-01,5.592190884325912159e-02
5.952610596166190149e-01,4.047389403833810961e-01
9.398849731089341519e-01,6.011502689106582725e-02
9.558626772151158635e-01,4.413732278488422672e-02
2.420699449240141521e-01,7.579300550759856536e-01
9.481245697212596912e-01,5.187543027874042673e-02
2.311894339254299546e-01,7.688105660745699899e-01
9.429628896249825365e-01,5.703711037501747738e-02
8.922446328668465210e-01,1.077553671331532986e-01
9.546464836975372403e-01,4.535351630246275273e-02
9.780717940496381768e-01,2.192820595036177808e-02
5.149320307541953579e-01,4.850679692458046977e-01
9.191772887861021646e-01,8.082271121389772439e-02
8.639146521194492889e-01,1.360853478805506833e-01
6.025231516010950417e-01,3.974768483989049028e-01
9.475412225722484871e-01,5.245877742775154062e-02
9.023927694514541908e-01,9.760723054854579528e-02
7.134580807259321977e-01,2.865419192740676912e-01
9.497366387104008156e-01,5.026336128959920518e-02
6.563643170865551824e-01,3.436356829134448732e-01
8.238487445641808904e-01,1.761512554358189986e-01
